User ID,Email,First Name,Last Name,Department,Title,Location,Campaign Name,Template,Sent Date,Opened,Clicked,Replied,Attachment Opened,Macro Enabled,Data Entered,Reported,Time to Click (seconds),Time to Report (seconds),IP Address,Browser,Operating System,Delivery Status,Difficulty,Phish-prone Percentage,Current Risk Score,Previous Training Completed,Training Completion Date,Groups,Manager Email,Employee ID,Hire Date,Active Directory,Division,Cost Center,Custom Field 1,Custom Field 2,Baseline Test Score,Last Training Score,Security Awareness Proficiency,Risk Level,Failure Count (12 months),Success Count (12 months),Last Failure Date,Campaign Type,Industry Template,Language,Time Zone,Mobile Device,VPN Connection,Two Factor Enabled,Password Manager
EMP_0737,emp_0737@company.com,User0737,LastName737,IT,Admin,Sydney,Q1 2025 - VPN Access,VPN Access,05/21/2025 17:14,True,False,False,False,False,False,True,,356.0,192.168.200.99,Chrome,Windows 10,Delivered,Medium,14.2,82.8,True,05/03/2023,IT - Sydney,manager_it@company.com,EMP_0737,04/03/2023,True,Asia-Pacific,CC-1785,Level 3,Remote,91,86.0,Intermediate,Medium,3,2,,Phishing,Financial,Spanish,JST,False,False,True,False
EMP_0335,emp_0335@company.com,User0335,LastName335,Sales,Manager,Sydney,Q3 2025 - Meeting Invitation,Meeting Invitation,03/29/2025 17:14,True,False,False,False,False,False,True,,174.0,192.168.123.48,Edge,Windows 10,Delivered,High,7.3,97.4,True,06/05/2025,Sales - Sydney,manager_sales@company.com,EMP_0335,05/06/2025,True,Europe,CC-9073,Level 1,On-site,75,74.0,Advanced,Low,0,4,,Phishing,Generic,English,GMT,False,False,True,False
EMP_0780,emp_0780@company.com,User0780,LastName780,Sales,Employee,New York,Q2 2025 - VPN Access,VPN Access,06/29/2025 17:14,True,False,False,False,False,False,False,,,192.168.149.130,Chrome,Linux,Delivered,Low,12.4,97.9,True,10/03/2024,Sales - New York,manager_sales@company.com,EMP_0780,09/03/2024,True,Asia-Pacific,CC-4589,Level 3,Hybrid,87,78.0,Intermediate,Medium,2,7,,Vishing,Technology,Spanish,EST,True,True,False,True
EMP_1109,emp_1109@company.com,User1109,LastName109,IT,Manager,Sydney,Q4 2024 - IT Support,IT Support,09/26/2024 17:14,True,False,False,False,False,False,True,,66.0,192.168.243.29,Firefox,Windows 10,Delivered,Medium,8.4,99.8,True,08/01/2023,IT - Sydney,manager_it@company.com,EMP_1109,07/02/2023,True,Asia-Pacific,CC-4216,Level 2,Remote,69,92.0,Advanced,Low,6,6,,Phishing,Financial,English,EST,False,True,True,False
EMP_1200,emp_1200@company.com,User1200,LastName200,Legal,Admin,London,Q2 2025 - Password Expiration,Password Expiration,04/30/2025 17:14,True,False,False,False,False,False,False,,,192.168.38.53,Chrome,Windows 10,Delivered,Low,21.4,73.2,True,02/13/2020,Legal - London,manager_legal@company.com,EMP_1200,01/14/2020,True,Europe,CC-9328,Level 1,On-site,91,98.0,Advanced,High,4,12,,Phishing,Healthcare,Spanish,PST,True,False,True,True
EMP_0880,emp_0880@company.com,User0880,LastName880,IT,Manager,London,Q4 2025 - System Maintenance,System Maintenance,03/28/2025 17:14,False,False,False,False,False,False,True,,257.0,192.168.160.60,Firefox,Windows 11,Delivered,Medium,12.7,70.2,True,08/24/2023,IT - London,manager_it@company.com,EMP_0880,07/25/2023,True,Europe,CC-7637,Level 2,Remote,74,90.0,Advanced,Medium,0,14,,Phishing,Technology,English,PST,True,False,True,False
EMP_0157,emp_0157@company.com,User0157,LastName157,R&D,Employee,Frankfurt,Q3 2025 - Package Delivery,Package Delivery,02/04/2025 17:14,True,False,False,False,False,False,True,,21.0,192.168.181.13,Chrome,Windows 11,Delivered,Low,21.5,95.9,True,11/12/2021,R&D - Frankfurt,manager_r&d@company.com,EMP_0157,10/13/2021,True,North America,CC-2336,Level 3,Remote,65,87.0,Novice,High,2,3,,Phishing,Financial,English,GMT,False,True,False,False
EMP_0155,emp_0155@company.com,User0155,LastName155,Finance,Employee,Sydney,Q2 2024 - Financial Request,Financial Request,07/06/2024 17:14,True,False,False,False,False,False,False,,,192.168.62.66,Safari,Windows 11,Delivered,High,12.8,70.0,False,,Finance - Sydney,manager_finance@company.com,EMP_0155,11/28/2022,True,Europe,CC-2831,Level 3,Remote,62,,Intermediate,Medium,3,11,,Phishing,Generic,English,PST,False,False,True,False
EMP_1127,emp_1127@company.com,User1127,LastName127,Legal,Manager,New York,Q3 2024 - Document Share,Document Share,12/22/2024 17:14,True,False,False,False,False,False,False,,,192.168.220.81,Firefox,Windows 11,Bounced,Medium,17.5,69.2,False,,Legal - New York,manager_legal@company.com,EMP_1127,04/14/2020,True,North America,CC-4884,Level 2,Hybrid,88,,Intermediate,Medium,0,8,,Smishing,Generic,Spanish,PST,True,False,False,False
EMP_1196,emp_1196@company.com,User1196,LastName196,Finance,Employee,Chicago,Q2 2024 - Account Suspended,Account Suspended,10/23/2024 17:14,True,False,False,False,False,False,True,,53.0,192.168.122.200,Edge,Windows 11,Delivered,High,8.4,72.4,False,,Finance - Chicago,manager_finance@company.com,EMP_1196,11/27/2022,True,North America,CC-3467,Level 3,Remote,67,,Novice,Low,4,14,,Phishing,Technology,English,EST,False,False,True,True
EMP_0814,emp_0814@company.com,User0814,LastName814,Sales,Employee,Sydney,Q3 2025 - Financial Request,Financial Request,06/24/2025 17:14,False,True,False,False,False,True,False,101.0,,192.168.181.69,Firefox,Windows 10,Delivered,Medium,13.7,62.1,True,05/10/2024,Sales - Sydney,manager_sales@company.com,EMP_0814,04/10/2024,True,Europe,CC-9159,Level 1,Remote,75,89.0,Intermediate,Medium,3,9,03/01/2025,Phishing,Healthcare,English,GMT,False,False,True,False
EMP_0915,emp_0915@company.com,User0915,LastName915,Finance,Employee,Tokyo,Q4 2025 - System Maintenance,System Maintenance,05/03/2025 17:14,True,False,False,False,False,False,True,,106.0,192.168.108.190,Edge,Windows 11,Delivered,Low,26.4,79.7,False,,Finance - Tokyo,manager_finance@company.com,EMP_0915,09/13/2023,True,North America,CC-6963,Level 3,Hybrid,66,,Intermediate,High,3,13,,Phishing,Technology,English,GMT,False,True,False,True
EMP_0507,emp_0507@company.com,User0507,LastName507,R&D,Employee,New York,Q2 2025 - Package Delivery,Package Delivery,02/15/2025 17:14,True,True,False,False,False,True,False,8.0,,192.168.141.92,Chrome,Windows 10,Delivered,Low,19.0,51.3,True,11/15/2022,R&D - New York,manager_r&d@company.com,EMP_0507,10/16/2022,True,North America,CC-6000,Level 3,Remote,70,81.0,Advanced,Medium,2,13,01/04/2025,Vishing,Technology,English,JST,True,False,True,True
EMP_0172,emp_0172@company.com,User0172,LastName172,Finance,Employee,New York,Q3 2025 - VPN Access,VPN Access,02/13/2025 17:14,True,False,False,False,False,False,False,,,192.168.21.219,Chrome,Windows 10,Delivered,Medium,15.3,80.9,True,06/26/2025,Finance - New York,manager_finance@company.com,EMP_0172,05/27/2025,True,North America,CC-6792,Level 2,Remote,87,76.0,Intermediate,Medium,7,8,,Phishing,Financial,English,JST,False,True,True,True
EMP_0597,emp_0597@company.com,User0597,LastName597,Sales,Admin,Frankfurt,Q2 2025 - Document Share,Document Share,06/14/2025 17:14,True,False,False,False,False,False,True,,200.0,192.168.200.236,Edge,Windows 10,Delivered,High,12.1,58.2,False,,Sales - Frankfurt,manager_sales@company.com,EMP_0597,11/05/2024,True,Europe,CC-9083,Level 3,On-site,93,,Intermediate,Medium,0,13,,Phishing,Healthcare,English,GMT,False,False,False,False
EMP_0116,emp_0116@company.com,User0116,LastName116,IT,Employee,Chicago,Q4 2025 - Security Alert,Security Alert,02/10/2025 17:14,True,True,False,True,False,False,False,25.0,,192.168.86.78,Edge,Windows 10,Delivered,Medium,25.4,61.5,False,,IT - Chicago,manager_it@company.com,EMP_0116,03/17/2022,True,North America,CC-4508,Level 1,Remote,71,,Novice,High,1,14,08/08/2024,Smishing,Technology,Spanish,EST,False,False,False,False
EMP_0800,emp_0800@company.com,User0800,LastName800,R&D,Manager,Tokyo,Q2 2024 - Financial Request,Financial Request,09/08/2024 17:14,True,True,False,True,False,True,False,10.0,,192.168.153.159,Edge,Windows 11,Delivered,Low,15.3,43.0,False,,R&D - Tokyo,manager_r&d@company.com,EMP_0800,10/25/2023,True,Asia-Pacific,CC-2072,Level 2,Hybrid,88,,Novice,Medium,6,4,07/08/2024,Phishing,Healthcare,English,JST,False,True,False,False
EMP_0393,emp_0393@company.com,User0393,LastName393,Sales,Employee,San Francisco,Q1 2024 - Password Expiration,Password Expiration,07/07/2024 17:14,True,True,False,True,False,False,True,12.0,155.0,192.168.184.104,Chrome,Windows 10,Delivered,Low,20.5,52.3,False,,Sales - San Francisco,manager_sales@company.com,EMP_0393,03/16/2020,True,North America,CC-2213,Level 2,On-site,66,,Advanced,High,4,10,07/25/2023,Phishing,Healthcare,English,GMT,True,True,True,True
EMP_0925,emp_0925@company.com,User0925,LastName925,R&D,Employee,Tokyo,Q2 2025 - Package Delivery,Package Delivery,02/06/2025 17:14,False,True,False,False,False,True,False,11.0,,192.168.17.247,Chrome,Windows 11,Delivered,Low,21.2,76.0,True,01/18/2023,R&D - Tokyo,manager_r&d@company.com,EMP_0925,12/19/2022,True,Europe,CC-2096,Level 1,Hybrid,78,74.0,Novice,High,2,3,07/15/2024,Phishing,Healthcare,English,GMT,False,False,True,True
EMP_0818,emp_0818@company.com,User0818,LastName818,R&D,Manager,Frankfurt,Q1 2025 - Software Update,Software Update,03/14/2025 17:14,True,False,False,False,False,False,False,,,192.168.128.107,Chrome,Windows 10,Delivered,Medium,11.8,62.4,True,09/12/2023,R&D - Frankfurt,manager_r&d@company.com,EMP_0818,08/13/2023,True,North America,CC-5614,Level 2,Hybrid,90,88.0,Novice,Medium,5,3,,Phishing,Healthcare,English,JST,True,False,True,False
EMP_0414,emp_0414@company.com,User0414,LastName414,Finance,Employee,Sydney,Q1 2025 - Security Alert,Security Alert,06/26/2025 17:14,True,False,False,False,False,False,True,,296.0,192.168.122.103,Edge,Windows 11,Delivered,Medium,15.7,100.0,True,02/11/2025,Finance - Sydney,manager_finance@company.com,EMP_0414,01/12/2025,True,Asia-Pacific,CC-8173,Level 3,On-site,75,77.0,Advanced,Medium,1,13,,Phishing,Technology,Spanish,GMT,True,True,False,True
EMP_0889,emp_0889@company.com,User0889,LastName889,IT,Employee,Sydney,Q1 2025 - Security Alert,Security Alert,05/26/2025 17:14,False,False,False,False,False,False,False,,,192.168.230.38,Chrome,Windows 10,Delivered,Medium,12.2,82.7,True,11/18/2020,IT - Sydney,manager_it@company.com,EMP_0889,10/19/2020,True,Asia-Pacific,CC-1214,Level 2,Remote,66,72.0,Novice,Medium,1,10,,Phishing,Healthcare,English,JST,False,False,True,False
EMP_1111,emp_1111@company.com,User1111,LastName111,IT,Director,Chicago,Q3 2025 - Package Delivery,Package Delivery,04/06/2025 17:14,True,False,False,False,False,False,False,,,192.168.82.135,Chrome,Windows 10,Bounced,Medium,0.0,97.0,True,03/26/2024,IT - Chicago,manager_it@company.com,EMP_1111,02/25/2024,True,North America,CC-7872,Level 1,On-site,65,73.0,Intermediate,Low,6,13,,Phishing,Generic,Spanish,GMT,False,True,True,False
EMP_0265,emp_0265@company.com,User0265,LastName265,IT,Manager,San Francisco,Q2 2024 - Account Suspended,Account Suspended,11/27/2024 17:14,True,True,False,False,False,False,False,17.0,,192.168.189.163,Chrome,Windows 11,Delivered,Medium,17.5,55.8,True,08/26/2020,IT - San Francisco,manager_it@company.com,EMP_0265,07/27/2020,True,Asia-Pacific,CC-1470,Level 3,On-site,88,90.0,Novice,Medium,1,14,02/08/2024,Vishing,Healthcare,English,JST,True,False,True,False
EMP_1101,emp_1101@company.com,User1101,LastName101,Finance,Employee,Tokyo,Q4 2025 - IT Support,IT Support,06/26/2025 17:14,True,False,False,False,False,False,False,,,192.168.226.46,Chrome,Windows 10,Delivered,Medium,11.2,85.9,True,03/10/2025,Finance - Tokyo,manager_finance@company.com,EMP_1101,02/08/2025,True,Asia-Pacific,CC-1363,Level 3,Hybrid,82,92.0,Advanced,Medium,2,11,,Smishing,Technology,Spanish,JST,False,False,True,True
EMP_0324,emp_0324@company.com,User0324,LastName324,IT,Director,London,Q4 2025 - Account Verification,Account Verification,02/22/2025 17:14,True,False,False,False,False,False,False,,,192.168.145.122,Chrome,Windows 11,Delivered,Medium,5.6,55.7,False,,IT - London,manager_it@company.com,EMP_0324,07/17/2021,True,Europe,CC-2453,Level 2,On-site,67,,Novice,Low,4,4,,Vishing,Financial,English,EST,False,True,True,True
EMP_0311,emp_0311@company.com,User0311,LastName311,Operations,Employee,Sydney,Q4 2024 - HR Communication,HR Communication,08/14/2024 17:14,False,True,False,True,True,True,False,11.0,,192.168.14.25,Edge,Windows 11,Delivered,Low,21.5,52.5,True,06/17/2022,Operations - Sydney,manager_operations@company.com,EMP_0311,05/18/2022,True,North America,CC-3779,Level 2,On-site,92,78.0,Novice,High,5,9,03/22/2024,Phishing,Technology,English,EST,True,True,False,False
EMP_1132,emp_1132@company.com,User1132,LastName132,HR,Employee,New York,Q1 2025 - Document Share,Document Share,02/16/2025 17:14,True,False,False,False,False,False,False,,,192.168.74.226,Chrome,macOS,Delivered,High,22.1,70.5,True,02/01/2022,HR - New York,manager_hr@company.com,EMP_1132,01/02/2022,True,Europe,CC-9428,Level 2,On-site,72,92.0,Advanced,High,2,7,,Phishing,Generic,French,JST,False,False,False,True
EMP_0311,emp_0311@company.com,User0311,LastName311,Operations,Employee,Sydney,Q3 2024 - System Maintenance,System Maintenance,07/10/2024 17:14,True,False,False,False,False,False,False,,,192.168.185.201,Firefox,Windows 10,Delivered,High,13.0,89.5,True,06/17/2022,Operations - Sydney,manager_operations@company.com,EMP_0311,05/18/2022,True,North America,CC-7808,Level 1,Hybrid,67,78.0,Novice,Medium,0,6,,Phishing,Technology,French,GMT,True,True,True,True
EMP_0459,emp_0459@company.com,User0459,LastName459,HR,Manager,New York,Q4 2024 - Survey Request,Survey Request,07/20/2024 17:14,False,False,False,False,False,False,True,,208.0,192.168.1.28,Chrome,Windows 10,Delivered,Low,8.5,71.9,False,,HR - New York,manager_hr@company.com,EMP_0459,08/26/2022,True,Europe,CC-2993,Level 2,On-site,76,,Intermediate,Low,6,9,,Vishing,Generic,English,EST,False,True,False,True
EMP_0466,emp_0466@company.com,User0466,LastName466,HR,Manager,Frankfurt,Q3 2024 - Financial Request,Financial Request,11/30/2024 17:14,False,False,False,False,False,False,False,,,192.168.228.190,Chrome,Windows 10,Delivered,Medium,7.5,97.2,True,02/10/2022,HR - Frankfurt,manager_hr@company.com,EMP_0466,01/11/2022,True,Europe,CC-5488,Level 3,Hybrid,75,87.0,Intermediate,Low,1,7,,Vishing,Generic,French,EST,True,False,True,False
EMP_0090,emp_0090@company.com,User0090,LastName090,R&D,Manager,Frankfurt,Q2 2024 - HR Communication,HR Communication,09/02/2024 17:14,True,False,False,False,False,False,True,,59.0,192.168.178.190,Chrome,Windows 10,Delivered,High,0.5,92.4,True,02/24/2023,R&D - Frankfurt,manager_r&d@company.com,EMP_0090,01/25/2023,True,Asia-Pacific,CC-1624,Level 3,Hybrid,94,91.0,Novice,Low,1,10,,Phishing,Technology,French,GMT,False,True,False,True
EMP_0500,emp_0500@company.com,User0500,LastName500,Sales,Employee,Chicago,Q3 2024 - Document Share,Document Share,09/02/2024 17:14,False,False,False,False,False,False,True,,74.0,192.168.150.234,Chrome,Windows 11,Delivered,Medium,13.9,99.8,True,09/06/2022,Sales - Chicago,manager_sales@company.com,EMP_0500,08/07/2022,True,Europe,CC-3984,Level 1,Remote,87,93.0,Intermediate,Medium,7,7,,Phishing,Technology,English,GMT,False,True,True,False
EMP_1091,emp_1091@company.com,User1091,LastName091,R&D,Admin,Sydney,Q3 2024 - System Maintenance,System Maintenance,07/05/2024 17:14,False,True,False,False,False,True,False,49.0,,192.168.107.36,Chrome,Windows 10,Delivered,Medium,16.9,56.4,False,,R&D - Sydney,manager_r&d@company.com,EMP_1091,02/20/2023,True,Europe,CC-8279,Level 2,Hybrid,87,,Novice,Medium,0,6,07/25/2023,Phishing,Generic,English,PST,False,True,True,False
EMP_0955,emp_0955@company.com,User0955,LastName955,R&D,Manager,San Francisco,Q4 2024 - VPN Access,VPN Access,12/15/2024 17:14,True,False,False,False,False,False,True,,218.0,192.168.40.42,Firefox,Windows 11,Delivered,High,5.6,79.8,True,02/29/2020,R&D - San Francisco,manager_r&d@company.com,EMP_0955,01/30/2020,True,Europe,CC-9047,Level 3,Hybrid,88,86.0,Intermediate,Low,2,12,,Phishing,Financial,English,JST,True,False,False,True
EMP_0390,emp_0390@company.com,User0390,LastName390,Sales,Manager,Frankfurt,Q4 2025 - Financial Request,Financial Request,06/09/2025 17:14,True,False,False,False,False,False,True,,109.0,192.168.179.215,Chrome,Windows 11,Delivered,Low,16.1,97.7,True,12/04/2021,Sales - Frankfurt,manager_sales@company.com,EMP_0390,11/04/2021,True,Asia-Pacific,CC-6160,Level 1,On-site,65,82.0,Intermediate,Medium,6,8,,Vishing,Financial,English,GMT,False,False,True,False
EMP_0464,emp_0464@company.com,User0464,LastName464,IT,Manager,Sydney,Q3 2025 - HR Communication,HR Communication,04/13/2025 17:14,True,False,False,False,False,False,False,,,192.168.147.92,Firefox,Windows 10,Delivered,Medium,4.1,82.4,True,07/27/2024,IT - Sydney,manager_it@company.com,EMP_0464,06/27/2024,True,Europe,CC-6966,Level 3,Hybrid,89,90.0,Intermediate,Low,6,14,,Phishing,Financial,English,GMT,False,False,True,True
EMP_0217,emp_0217@company.com,User0217,LastName217,HR,Employee,Tokyo,Q2 2024 - Meeting Invitation,Meeting Invitation,12/30/2024 17:14,True,False,False,False,False,False,False,,,192.168.89.117,Chrome,Linux,Delivered,Medium,21.8,73.2,True,06/10/2023,HR - Tokyo,manager_hr@company.com,EMP_0217,05/11/2023,True,Asia-Pacific,CC-3830,Level 2,Hybrid,90,91.0,Novice,High,5,14,,Phishing,Healthcare,English,PST,True,True,True,True
EMP_0215,emp_0215@company.com,User0215,LastName215,Legal,Director,San Francisco,Q4 2025 - IT Support,IT Support,05/05/2025 17:14,True,False,False,False,False,False,True,,143.0,192.168.199.200,Safari,Windows 10,Delivered,Medium,11.2,94.7,True,10/18/2020,Legal - San Francisco,manager_legal@company.com,EMP_0215,09/18/2020,True,North America,CC-6804,Level 1,Remote,74,75.0,Intermediate,Medium,7,7,,Phishing,Generic,English,PST,False,False,False,True
EMP_0444,emp_0444@company.com,User0444,LastName444,Legal,Employee,Frankfurt,Q4 2025 - System Maintenance,System Maintenance,05/13/2025 17:14,True,False,False,False,False,False,True,,431.0,192.168.212.1,Chrome,macOS,Delivered,Low,23.5,87.2,True,04/01/2021,Legal - Frankfurt,manager_legal@company.com,EMP_0444,03/02/2021,True,Asia-Pacific,CC-4054,Level 1,On-site,73,93.0,Intermediate,High,2,14,,Phishing,Financial,English,EST,False,False,True,True
EMP_0404,emp_0404@company.com,User0404,LastName404,HR,Employee,London,Q3 2024 - IT Support,IT Support,10/15/2024 17:14,True,False,False,False,False,False,True,,158.0,192.168.220.137,Safari,Windows 10,Bounced,Medium,20.7,70.5,False,,HR - London,manager_hr@company.com,EMP_0404,03/23/2022,True,North America,CC-3280,Level 3,Remote,70,,Advanced,High,4,6,,Phishing,Generic,English,EST,True,True,True,True
EMP_0092,emp_0092@company.com,User0092,LastName092,Operations,Employee,Chicago,Q2 2025 - Meeting Invitation,Meeting Invitation,04/30/2025 17:14,True,False,False,False,False,False,True,,238.0,192.168.86.242,Firefox,Windows 10,Delivered,Medium,14.3,82.7,True,07/29/2022,Operations - Chicago,manager_operations@company.com,EMP_0092,06/29/2022,True,North America,CC-3738,Level 2,Hybrid,64,74.0,Intermediate,Medium,2,3,,Phishing,Generic,English,EST,False,True,True,True
EMP_1167,emp_1167@company.com,User1167,LastName167,IT,Employee,San Francisco,Q4 2024 - Document Share,Document Share,12/11/2024 17:14,True,False,False,False,False,False,False,,,192.168.15.178,Edge,Windows 11,Delivered,Medium,12.1,91.0,True,11/08/2020,IT - San Francisco,manager_it@company.com,EMP_1167,10/09/2020,True,Europe,CC-6890,Level 3,Remote,60,98.0,Advanced,Medium,3,5,,Phishing,Generic,English,GMT,False,True,True,False
EMP_0376,emp_0376@company.com,User0376,LastName376,Sales,Manager,San Francisco,Q2 2025 - Software Update,Software Update,01/01/2025 17:14,False,False,False,False,False,False,True,,319.0,192.168.132.109,Chrome,Windows 10,Delivered,Medium,9.3,91.1,True,02/02/2025,Sales - San Francisco,manager_sales@company.com,EMP_0376,01/03/2025,True,Asia-Pacific,CC-5941,Level 2,Hybrid,68,91.0,Intermediate,Low,5,8,,Phishing,Generic,English,GMT,True,False,False,False
EMP_0172,emp_0172@company.com,User0172,LastName172,Finance,Employee,New York,Q3 2025 - Security Alert,Security Alert,01/01/2025 17:14,True,False,False,False,False,False,False,,,192.168.242.31,Chrome,Windows 10,Delivered,High,1.1,68.1,True,06/26/2025,Finance - New York,manager_finance@company.com,EMP_0172,05/27/2025,True,North America,CC-5367,Level 2,On-site,71,88.0,Advanced,Low,4,13,,Phishing,Generic,English,GMT,True,False,True,True
EMP_0252,emp_0252@company.com,User0252,LastName252,Sales,Manager,London,Q4 2024 - System Maintenance,System Maintenance,07/03/2024 17:14,True,False,False,False,False,False,True,,182.0,192.168.252.80,Firefox,Windows 10,Delivered,Medium,19.1,84.3,False,,Sales - London,manager_sales@company.com,EMP_0252,01/07/2024,True,Asia-Pacific,CC-5794,Level 1,On-site,81,,Novice,Medium,4,5,,Phishing,Financial,English,GMT,True,True,True,False
EMP_0957,emp_0957@company.com,User0957,LastName957,Operations,Employee,Tokyo,Q4 2025 - Software Update,Software Update,06/30/2025 17:14,True,True,False,True,True,True,False,16.0,,192.168.105.204,Firefox,Windows 10,Delivered,Medium,12.6,54.7,True,01/14/2024,Operations - Tokyo,manager_operations@company.com,EMP_0957,12/15/2023,True,North America,CC-1336,Level 2,Remote,88,72.0,Advanced,Medium,7,8,11/04/2024,Phishing,Generic,English,JST,False,False,False,False
EMP_0710,emp_0710@company.com,User0710,LastName710,Legal,Admin,Tokyo,Q1 2025 - System Maintenance,System Maintenance,04/28/2025 17:14,True,False,False,False,False,False,True,,819.0,192.168.102.203,Chrome,Windows 10,Delivered,Medium,24.5,69.5,True,12/22/2024,Legal - Tokyo,manager_legal@company.com,EMP_0710,11/22/2024,True,Europe,CC-7926,Level 2,Hybrid,61,83.0,Advanced,High,3,10,,Phishing,Generic,English,JST,False,False,True,True
EMP_0729,emp_0729@company.com,User0729,LastName729,R&D,Director,New York,Q4 2025 - Meeting Invitation,Meeting Invitation,03/19/2025 17:14,True,False,False,False,False,False,False,,,192.168.136.243,Chrome,Windows 11,Delivered,Low,15.8,99.1,True,06/09/2024,R&D - New York,manager_r&d@company.com,EMP_0729,05/10/2024,True,Asia-Pacific,CC-2774,Level 2,On-site,62,81.0,Advanced,Medium,5,3,,Phishing,Technology,English,EST,False,True,True,False
EMP_0042,emp_0042@company.com,User0042,LastName042,R&D,Admin,Tokyo,Q3 2025 - Security Alert,Security Alert,04/02/2025 17:14,True,False,False,False,False,False,False,,,192.168.122.16,Firefox,Windows 11,Delivered,Medium,21.4,73.8,True,12/15/2020,R&D - Tokyo,manager_r&d@company.com,EMP_0042,11/15/2020,True,Europe,CC-2019,Level 3,Remote,90,99.0,Advanced,High,6,14,,Phishing,Technology,English,PST,False,False,True,True
EMP_0857,emp_0857@company.com,User0857,LastName857,HR,Employee,Frankfurt,Q2 2025 - Meeting Invitation,Meeting Invitation,06/20/2025 17:14,True,False,False,False,False,False,False,,,192.168.54.70,Chrome,Windows 10,Delivered,Medium,7.3,75.1,True,06/20/2023,HR - Frankfurt,manager_hr@company.com,EMP_0857,05/21/2023,True,North America,CC-3710,Level 2,Hybrid,63,89.0,Intermediate,Low,6,9,,Smishing,Technology,English,JST,False,True,True,False
EMP_0081,emp_0081@company.com,User0081,LastName081,Marketing,Employee,Tokyo,Q1 2025 - Financial Request,Financial Request,06/08/2025 17:14,False,False,False,False,False,False,False,,,192.168.252.82,Firefox,Windows 11,Delivered,Medium,6.2,74.3,True,04/16/2024,Marketing - Tokyo,manager_marketing@company.com,EMP_0081,03/17/2024,True,North America,CC-1307,Level 3,On-site,82,93.0,Novice,Low,2,4,,Phishing,Technology,English,JST,False,True,True,False
EMP_1113,emp_1113@company.com,User1113,LastName113,Marketing,Employee,San Francisco,Q4 2025 - Security Alert,Security Alert,06/20/2025 17:14,True,False,False,False,False,False,False,,,192.168.96.167,Chrome,Windows 11,Delivered,Low,26.1,85.3,True,01/09/2021,Marketing - San Francisco,manager_marketing@company.com,EMP_1113,12/10/2020,True,North America,CC-8258,Level 3,Remote,92,78.0,Intermediate,High,6,2,,Phishing,Technology,Spanish,JST,False,False,True,False
EMP_0790,emp_0790@company.com,User0790,LastName790,Finance,Employee,San Francisco,Q2 2025 - Account Verification,Account Verification,05/30/2025 17:14,True,False,False,False,False,False,False,,,192.168.179.160,Chrome,Windows 10,Delivered,Medium,16.7,91.7,True,11/30/2020,Finance - San Francisco,manager_finance@company.com,EMP_0790,10/31/2020,True,Europe,CC-9745,Level 1,On-site,86,72.0,Intermediate,Medium,7,9,,Phishing,Technology,English,JST,False,True,True,False
EMP_0041,emp_0041@company.com,User0041,LastName041,Finance,Executive,San Francisco,Q1 2024 - Meeting Invitation,Meeting Invitation,09/11/2024 17:14,True,False,False,False,False,False,True,,300.0,192.168.98.22,Firefox,Windows 10,Delivered,Medium,10.5,88.6,True,02/25/2021,Finance - San Francisco,manager_finance@company.com,EMP_0041,01/26/2021,True,Europe,CC-6958,Level 2,On-site,85,79.0,Novice,Medium,3,6,,Phishing,Generic,English,GMT,False,True,False,True
EMP_1138,emp_1138@company.com,User1138,LastName138,Marketing,Employee,Chicago,Q1 2024 - Survey Request,Survey Request,09/27/2024 17:14,True,False,False,False,False,False,True,,320.0,192.168.46.112,Chrome,Windows 11,Delivered,Low,25.1,97.2,True,05/18/2023,Marketing - Chicago,manager_marketing@company.com,EMP_1138,04/18/2023,True,North America,CC-7253,Level 2,Hybrid,93,95.0,Intermediate,High,0,6,,Vishing,Technology,German,EST,False,False,True,False
EMP_0520,emp_0520@company.com,User0520,LastName520,IT,Employee,San Francisco,Q3 2024 - Meeting Invitation,Meeting Invitation,09/12/2024 17:14,True,False,False,False,False,False,True,,12.0,192.168.147.68,Chrome,Windows 10,Delivered,Low,24.7,79.2,True,07/09/2020,IT - San Francisco,manager_it@company.com,EMP_0520,06/09/2020,True,Europe,CC-1286,Level 3,On-site,79,86.0,Intermediate,High,5,7,,Phishing,Generic,English,EST,False,False,True,False
EMP_1036,emp_1036@company.com,User1036,LastName036,Sales,Manager,Frankfurt,Q4 2025 - Meeting Invitation,Meeting Invitation,02/01/2025 17:14,True,True,False,True,False,True,False,71.0,,192.168.92.109,Firefox,Windows 10,Delivered,Medium,5.9,63.7,True,04/12/2025,Sales - Frankfurt,manager_sales@company.com,EMP_1036,03/13/2025,True,North America,CC-6573,Level 2,On-site,91,86.0,Novice,Low,3,6,07/01/2024,Phishing,Generic,English,JST,True,False,True,False
EMP_0420,emp_0420@company.com,User0420,LastName420,Operations,Employee,San Francisco,Q2 2024 - Password Expiration,Password Expiration,10/27/2024 17:14,True,False,False,False,False,False,False,,,192.168.124.150,Chrome,Windows 10,Delivered,Medium,12.1,70.5,True,05/13/2023,Operations - San Francisco,manager_operations@company.com,EMP_0420,04/13/2023,True,North America,CC-7339,Level 1,On-site,81,82.0,Advanced,Medium,3,11,,Phishing,Financial,Spanish,JST,False,False,False,False
